"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"114","274.06637911933154","34.05028959919553","4.822460552153238","-0.30937991952553456","0.135","0.1346","0.13539999999999996","1300","0.00040016306555366735","0","0.00040016306555366735","0.00040016306555366735","114_109:0.005841707322934153;114_115:0.005809101856616317","114_109:660;114_115:660","true"
"115","228.6468028445335","124.58167002461558","5.028019381071516","-0.3068193442669031","0.009600000000000053","0.010800000000000032","0.0084","1300","0.00019479711659375605","0","0.00019479711659375605","0.00019479711659375605","","","true"
"116","133.83240933830234","123.35755565747654","4.91273992483288","-0.3082983947671616","0.02090000000000003","0.02400000000000002","0.0178","1300","0.0012571666834220903","0","0.0012571666834220903","0.0012571666834220903","116_115:0.025561869725990755;116_117:0.013106808014597099","116_115:660;116_117:660","true"
"117","227.2883432297754","268.6133037536894","4.8331067331535325","-0.3092141826105853","0.018899999999999917","0.013599999999999945","0.0242","1300","0.00025620699690019746","0","0.00025620699690019746","0.00025620699690019746","117_118:0.006014641518119174","117_118:660","true"
"118","278.4090553175518","288.4689079442863","4.732976783789233","-0.3103162291505652","0.005900000000000016","0.008199999999999985","0.0036","1300","0.0001837863110305865","0","0.0001837863110305865","0.0001837863110305865","118_119:0.006361688144520511","118_119:660","true"
"119","222.47496031130365","147.8724208979455","4.802679744986229","-0.28980565670333075","0.020999999999999908","0.0186","0.023399999999999976","1300","0.0004195963830319409","0","0.0004195963830319409","0.0004195963830319409","","","true"
"120","223.2694373853773","235.32386020065024","4.83660916070638","-0.3088294992030973","0.01760000000000006","0.0202","0.015000000000000013","1300","0.00026487151893852444","0","0.00026487151893852444","0.00026487151893852444","120_119:0.00923625136490333","120_119:660","true"
"121","256.70795857613","211.00779272216232","4.967922360459374","-0.30831927501521805","0.016900000000000026","0.0188","0.015000000000000013","1300","0.0003539335673930452","0","0.0003539335673930452","0.0003539335673930452","121_120:0.009623893081848883","121_120:660","true"
"122","212.44315789163292","199.44928656030902","4.93757949289402","-0.307131343243749","0.019600000000000062","0.02","0.019199999999999995","1300","0.0002811922317055781","0","0.0002811922317055781","0.0002811922317055781","122_121:0.011893135669781757;122_123:0.012708794043761129;122_111:0.009777782278979158","122_121:660;122_123:660;122_111:660","true"
"123","116.85786552875915","113.73042315508509","5.034344478273899","-0.3063945650809262","0.048699999999999966","0.08540000000000003","0.012","1300","0.014824769457536928","0","0.014824769457536928","0.014824769457536928","","","true"
"124","220.92727690991978","259.3159840812402","4.949173441620629","-0.30728609162938675","0.011399999999999966","0.010399999999999965","0.0124","1300","0.00026037694471750967","0","0.00026037694471750967","0.00026037694471750967","124_123:0.01006795019947826","124_123:660","true"
"125","228.99173389110072","199.1382700610685","4.859116288125937","-0.3081939603922578","0.024599999999999955","0.036800000000000055","0.0124","1300","0.00024272906258292773","0","0.00024272906258292773","0.00024272906258292773","125_124:0.0044809533717829475;125_126:0.006167443626879432","125_124:660;125_126:660","true"
"126","185.28949501881453","160.41162639032132","4.908243298574482","-0.30857572639301106","0.007300000000000084","0.008600000000000052","0.006","1300","0.00019149014005446076","0","0.00019149014005446076","0.00019149014005446076","","","true"
