"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"114","336.1805150605119","44.15867839592619","4.822460552153238","-0.30937991952553456","0.1382","0.135","0.14139999999999997","1300","0.0001221272571091122","0","0.0001221272571091122","0.0001221272571091122","114_109:0.005891719294234793;114_115:0.006207219058228047","114_109:660;114_115:660","true"
"115","201.32469066902385","105.48849340841184","5.028019381071516","-0.3068193442669031","0.014000000000000012","0.0132","0.014800000000000035","1300","0.00019372590702557496","0","0.00019372590702557496","0.00019372590702557496","","","true"
"116","127.53990205910537","187.5239517546104","4.91273992483288","-0.3082983947671616","0.011900000000000022","0.012599999999999945","0.0112","1300","0.00019981721543377247","0","0.00019981721543377247","0.00019981721543377247","116_115:0.005547678847482057;116_117:0.008366370368440401","116_115:660;116_117:660","true"
"117","195.26710247613548","206.59672132319525","4.8331067331535325","-0.3092141826105853","0.017000000000000015","0.020199999999999996","0.0138","1300","0.00031644620757484757","0","0.00031644620757484757","0.00031644620757484757","117_118:0.0060584810087053464","117_118:660","true"
"118","188.39452794227662","199.8808449134068","4.732976783789233","-0.3103162291505652","0.007000000000000006","0.007199999999999984","0.0068","1300","0.00023736796319555217","0","0.00023736796319555217","0.00023736796319555217","118_119:0.012043187918251569","118_119:660","true"
"119","192.3876720583314","107.00192018012586","4.802679744986229","-0.28980565670333075","0.023599999999999954","0.0266","0.02059999999999995","1300","0.0005344238612568185","0","0.0005344238612568185","0.0005344238612568185","","","true"
"120","287.97274811707","259.9798888340004","4.83660916070638","-0.3088294992030973","0.01749999999999996","0.0216","0.013399999999999967","1300","0.00021863345286742217","0","0.00021863345286742217","0.00021863345286742217","120_119:0.010941485346063623","120_119:660","true"
"121","222.28968383789754","204.8361593105894","4.967922360459374","-0.30831927501521805","0.018299999999999983","0.0222","0.014399999999999968","1300","0.0003209727478819404","0","0.0003209727478819404","0.0003209727478819404","121_120:0.021251213039183814","121_120:660","true"
"122","148.81684688112725","157.6236118188289","4.93757949289402","-0.307131343243749","0.019299999999999984","0.0184","0.020199999999999996","1300","0.0004324943857081192","0","0.0004324943857081192","0.0004324943857081192","122_121:0.010592508894932906;122_123:0.008351291766754115;122_111:0.00971747251366889","122_121:660;122_123:660;122_111:660","true"
"123","198.59063414036876","118.6058889233971","5.034344478273899","-0.3063945650809262","0.03600000000000003","0.05920000000000003","0.0128","1300","0.00029601628505547246","0","0.00029601628505547246","0.00029601628505547246","","","true"
"124","133.3483310036574","186.6915685367353","4.949173441620629","-0.30728609162938675","0.013400000000000079","0.016800000000000037","0.01","1300","0.0018309434326667972","0","0.0018309434326667972","0.0018309434326667972","124_123:0.007219827331934159","124_123:660","true"
"125","211.42092591085094","146.80813747751156","4.859116288125937","-0.3081939603922578","0.03166666666666673","0.046666666666666634","0.016666666666666666","1300","0.008347065406141831","0","0.008347065406141831","0.008347065406141831","125_124:0.04254027351028991;125_126:1","125_124:660;125_126:660","true"
"126","184.04325553717598","182.22166267397364","4.908243298574482","-0.30857572639301106","0.08666666666666667","0.07999999999999996","0.09333333333333334","1300","0.00016385968182322142","0","0.00016385968182322142","0.00016385968182322142","","","true"
